"","mc_region","region_name","state","mape","id","desc","date","qtt"
"1953","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2006-09-01,1255
"1954","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2006-10-01,1308
"1955","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2006-11-01,1078
"1956","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2006-12-01,1148
"1957","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2007-01-01,1212
"1958","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2007-02-01,1248
"1959","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2007-03-01,1511
"1960","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2007-04-01,1351
"1961","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2007-05-01,1383
"1962","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2007-06-01,1339
"1963","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2007-07-01,1209
"1964","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2007-08-01,1151
"1965","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2007-09-01,1235
"1966","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2007-10-01,1130
"1967","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2007-11-01,1146
"1968","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2007-12-01,1220
"1969","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2008-01-01,1271
"1970","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2008-02-01,1253
"1971","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2008-03-01,1395
"1972","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2008-04-01,1460
"1973","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2008-05-01,1424
"1974","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2008-06-01,1318
"1975","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2008-07-01,1233
"1976","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2008-08-01,1233
"1977","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2008-09-01,1258
"1978","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2008-10-01,1312
"1979","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2008-11-01,1178
"1980","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2008-12-01,1324
"1981","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2009-01-01,1290
"1982","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2009-02-01,1204
"1983","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2009-03-01,1487
"1984","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2009-04-01,1364
"1985","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2009-05-01,1340
"1986","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2009-06-01,1278
"1987","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2009-07-01,1205
"1988","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2009-08-01,1167
"1989","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2009-09-01,1263
"1990","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2009-10-01,1224
"1991","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2009-11-01,1058
"1992","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2009-12-01,1184
"1993","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2010-01-01,1244
"1994","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2010-02-01,1161
"1995","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2010-03-01,1531
"1996","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2010-04-01,1349
"1997","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2010-05-01,1312
"1998","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2010-06-01,1223
"1999","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2010-07-01,1330
"2000","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2010-08-01,1174
"2001","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2010-09-01,1317
"2002","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2010-10-01,1238
"2003","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2010-11-01,1140
"2004","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2010-12-01,1180
"2005","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2011-01-01,1277
"2006","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2011-02-01,1289
"2007","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2011-03-01,1505
"2008","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2011-04-01,1559
"2009","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2011-05-01,1496
"2010","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2011-06-01,1369
"2011","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2011-07-01,1256
"2012","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2011-08-01,1329
"2013","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2011-09-01,1165
"2014","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2011-10-01,1317
"2015","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2011-11-01,1323
"2016","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2011-12-01,1330
"2017","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2012-01-01,1320
"2018","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2012-02-01,1284
"2019","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2012-03-01,1469
"2020","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2012-04-01,1343
"2021","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2012-05-01,1450
"2022","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2012-06-01,1255
"2023","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2012-07-01,1353
"2024","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2012-08-01,1297
"2025","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2012-09-01,1364
"2026","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2012-10-01,1354
"2027","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2012-11-01,1219
"2028","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2012-12-01,1275
"2029","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2013-01-01,1350
"2030","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2013-02-01,1283
"2031","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2013-03-01,1445
"2032","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2013-04-01,1536
"2033","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2013-05-01,1437
"2034","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2013-06-01,1423
"2035","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2013-07-01,1323
"2036","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2013-08-01,1331
"2037","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2013-09-01,1399
"2038","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2013-10-01,1365
"2039","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2013-11-01,1300
"2040","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2013-12-01,1305
"2041","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2014-01-01,1409
"2042","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2014-02-01,1432
"2043","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2014-03-01,1508
"2044","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2014-04-01,1561
"2045","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2014-05-01,1570
"2046","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2014-06-01,1471
"2047","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2014-07-01,1456
"2048","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2014-08-01,1363
"2049","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2014-09-01,1371
"2050","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2014-10-01,1421
"2051","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2014-11-01,1410
"2052","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2014-12-01,1403
"2053","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2015-01-01,1354
"2054","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2015-02-01,1363
"2055","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2015-03-01,1606
"2056","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2015-04-01,1594
"2057","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2015-05-01,1483
"2058","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2015-06-01,1319
"2059","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2015-07-01,1406
"2060","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2015-08-01,1334
"2061","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2015-09-01,1510
"2062","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2015-10-01,1397
"2063","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2015-11-01,1386
"2064","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2015-12-01,1411
"2065","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2016-01-01,1419
"2066","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2016-02-01,1295
"2067","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2016-03-01,1543
"2068","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2016-04-01,1537
"2069","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2016-05-01,1472
"2070","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2016-06-01,1307
"2071","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2016-07-01,1270
"2072","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2016-08-01,1165
"2073","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2016-09-01,1152
"2074","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2016-10-01,1197
"2075","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2016-11-01,1172
"2076","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2016-12-01,1175
"2077","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2017-01-01,1243
"2078","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2017-02-01,1225
"2079","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2017-03-01,1617
"2080","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2017-04-01,1529
"2081","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2017-05-01,1605
"2082","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2017-06-01,1441
"2083","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2017-07-01,1410
"2084","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2017-08-01,1430
"2085","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2017-09-01,1388
"2086","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2017-10-01,1309
"2087","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2017-11-01,1306
"2088","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2017-12-01,1274
"2089","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2018-01-01,1385
"2090","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2018-02-01,1262
"2091","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2018-03-01,1605
"2092","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2018-04-01,1590
"2093","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2018-05-01,1487
"2094","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2018-06-01,1377
"2095","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2018-07-01,1413
"2096","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2018-08-01,1397
"2097","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2018-09-01,1323
"2098","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2018-10-01,1327
"2099","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2018-11-01,1288
"2100","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2018-12-01,1276
"2101","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2019-01-01,1419
"2102","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2019-02-01,1378
"2103","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2019-03-01,1687
"2104","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2019-04-01,1540
"2105","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2019-05-01,1502
"2106","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2019-06-01,1399
"2107","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2019-07-01,1360
"2108","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2019-08-01,1272
"2109","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2019-09-01,1279
"2110","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2019-10-01,1307
"2111","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2019-11-01,1311
"2112","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2019-12-01,1207
"2113","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2020-01-01,1372
"2114","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2020-02-01,1276
"2115","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2020-03-01,1492
"2116","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2020-04-01,1483
"2117","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2020-05-01,1425
"2118","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2020-06-01,1337
"2119","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2020-07-01,1279
"2120","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2020-08-01,1308
"2121","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2020-09-01,1310
"2122","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2020-10-01,1209
"2123","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2020-11-01,1242
"2124","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2020-12-01,1226
"2125","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2021-01-01,1316
"2126","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2021-02-01,1225
"2127","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2021-03-01,1394
"2128","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2021-04-01,1453
"2129","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2021-05-01,1339
"2130","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2021-06-01,1224
"2131","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2021-07-01,1282
"2132","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2021-08-01,1252
"2133","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2021-09-01,1287
"2134","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2021-10-01,1288
"2135","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2021-11-01,1254
"2136","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2021-12-01,1281
"2137","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2022-01-01,1322
"2138","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2022-02-01,1280
"2139","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2022-03-01,1515
"2140","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2022-04-01,1395
"2141","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2022-05-01,1333
"2142","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2022-06-01,1194
"2143","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2022-07-01,1256
"2144","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2022-08-01,1283
"2145","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2022-09-01,1072
"2146","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2022-10-01,1155
"2147","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2022-11-01,1307
"2148","5105","Macrorregião Centro-Norte","MT","real data","real data","real data",2022-12-01,1348
"2149","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2023-01-01,1367.41014447885
"2150","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2023-02-01,1315.83974181509
"2151","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2023-03-01,1552.88470698433
"2152","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2023-04-01,1520.59057089295
"2153","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2023-05-01,1475.64929704274
"2154","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2023-06-01,1356.57922204525
"2155","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2023-07-01,1349.65461467052
"2156","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2023-08-01,1319.7897297291
"2157","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2023-09-01,1317.13666792242
"2158","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2023-10-01,1310.91834671424
"2159","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2023-11-01,1290.02112008053
"2160","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2023-12-01,1296.54303362861
"2161","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2024-01-01,1364.46471787244
"2162","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2024-02-01,1314.77940307693
"2163","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2024-03-01,1553.21092485244
"2164","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2024-04-01,1513.25875807454
"2165","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2024-05-01,1468.43555188121
"2166","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2024-06-01,1348.18610719205
"2167","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2024-07-01,1345.7720550257
"2168","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2024-08-01,1320.82955170912
"2169","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2024-09-01,1301.52407724219
"2170","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2024-10-01,1302.01476637687
"2171","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2024-11-01,1295.13470755717
"2172","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2024-12-01,1304.15292603032
"2173","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2025-01-01,1368.84137211997
"2174","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2025-02-01,1318.88162415664
"2175","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2025-03-01,1557.1374765149
"2176","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2025-04-01,1519.40532562909
"2177","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2025-05-01,1474.69179483376
"2178","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2025-06-01,1354.87857701563
"2179","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2025-07-01,1351.3568539326
"2180","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2025-08-01,1325.18085621297
"2181","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2025-09-01,1310.41415255354
"2182","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2025-10-01,1309.16810262984
"2183","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2025-11-01,1298.58219089452
"2184","5105","Macrorregião Centro-Norte","MT","4.135811193978","1","ARIMA(1,0,2)(1,1,2)[12]",2025-12-01,1306.97591031706
"2185","5102","Macrorregião Oeste","MT","real data","real data","real data",2000-01-01,458
"2186","5102","Macrorregião Oeste","MT","real data","real data","real data",2000-02-01,457
"2187","5102","Macrorregião Oeste","MT","real data","real data","real data",2000-03-01,489
"2188","5102","Macrorregião Oeste","MT","real data","real data","real data",2000-04-01,495
"2189","5102","Macrorregião Oeste","MT","real data","real data","real data",2000-05-01,521
"2190","5102","Macrorregião Oeste","MT","real data","real data","real data",2000-06-01,490
"2191","5102","Macrorregião Oeste","MT","real data","real data","real data",2000-07-01,465
"2192","5102","Macrorregião Oeste","MT","real data","real data","real data",2000-08-01,495
"2193","5102","Macrorregião Oeste","MT","real data","real data","real data",2000-09-01,469
"2194","5102","Macrorregião Oeste","MT","real data","real data","real data",2000-10-01,431
"2195","5102","Macrorregião Oeste","MT","real data","real data","real data",2000-11-01,420
"2196","5102","Macrorregião Oeste","MT","real data","real data","real data",2000-12-01,423
"2197","5102","Macrorregião Oeste","MT","real data","real data","real data",2001-01-01,447
"2198","5102","Macrorregião Oeste","MT","real data","real data","real data",2001-02-01,434
"2199","5102","Macrorregião Oeste","MT","real data","real data","real data",2001-03-01,489
"2200","5102","Macrorregião Oeste","MT","real data","real data","real data",2001-04-01,460
"2201","5102","Macrorregião Oeste","MT","real data","real data","real data",2001-05-01,498
"2202","5102","Macrorregião Oeste","MT","real data","real data","real data",2001-06-01,463
"2203","5102","Macrorregião Oeste","MT","real data","real data","real data",2001-07-01,467
"2204","5102","Macrorregião Oeste","MT","real data","real data","real data",2001-08-01,433
"2205","5102","Macrorregião Oeste","MT","real data","real data","real data",2001-09-01,406
"2206","5102","Macrorregião Oeste","MT","real data","real data","real data",2001-10-01,441
"2207","5102","Macrorregião Oeste","MT","real data","real data","real data",2001-11-01,444
"2208","5102","Macrorregião Oeste","MT","real data","real data","real data",2001-12-01,430
"2209","5102","Macrorregião Oeste","MT","real data","real data","real data",2002-01-01,423
"2210","5102","Macrorregião Oeste","MT","real data","real data","real data",2002-02-01,439
"2211","5102","Macrorregião Oeste","MT","real data","real data","real data",2002-03-01,527
"2212","5102","Macrorregião Oeste","MT","real data","real data","real data",2002-04-01,422
"2213","5102","Macrorregião Oeste","MT","real data","real data","real data",2002-05-01,485
"2214","5102","Macrorregião Oeste","MT","real data","real data","real data",2002-06-01,449
"2215","5102","Macrorregião Oeste","MT","real data","real data","real data",2002-07-01,447
"2216","5102","Macrorregião Oeste","MT","real data","real data","real data",2002-08-01,433
"2217","5102","Macrorregião Oeste","MT","real data","real data","real data",2002-09-01,404
"2218","5102","Macrorregião Oeste","MT","real data","real data","real data",2002-10-01,427
"2219","5102","Macrorregião Oeste","MT","real data","real data","real data",2002-11-01,366
"2220","5102","Macrorregião Oeste","MT","real data","real data","real data",2002-12-01,298
"2221","5102","Macrorregião Oeste","MT","real data","real data","real data",2003-01-01,428
"2222","5102","Macrorregião Oeste","MT","real data","real data","real data",2003-02-01,386
"2223","5102","Macrorregião Oeste","MT","real data","real data","real data",2003-03-01,487
"2224","5102","Macrorregião Oeste","MT","real data","real data","real data",2003-04-01,523
"2225","5102","Macrorregião Oeste","MT","real data","real data","real data",2003-05-01,505
"2226","5102","Macrorregião Oeste","MT","real data","real data","real data",2003-06-01,472
"2227","5102","Macrorregião Oeste","MT","real data","real data","real data",2003-07-01,418
"2228","5102","Macrorregião Oeste","MT","real data","real data","real data",2003-08-01,394
"2229","5102","Macrorregião Oeste","MT","real data","real data","real data",2003-09-01,397
"2230","5102","Macrorregião Oeste","MT","real data","real data","real data",2003-10-01,397
"2231","5102","Macrorregião Oeste","MT","real data","real data","real data",2003-11-01,400
"2232","5102","Macrorregião Oeste","MT","real data","real data","real data",2003-12-01,367
"2233","5102","Macrorregião Oeste","MT","real data","real data","real data",2004-01-01,475
"2234","5102","Macrorregião Oeste","MT","real data","real data","real data",2004-02-01,450
"2235","5102","Macrorregião Oeste","MT","real data","real data","real data",2004-03-01,500
"2236","5102","Macrorregião Oeste","MT","real data","real data","real data",2004-04-01,459
"2237","5102","Macrorregião Oeste","MT","real data","real data","real data",2004-05-01,522
"2238","5102","Macrorregião Oeste","MT","real data","real data","real data",2004-06-01,492
"2239","5102","Macrorregião Oeste","MT","real data","real data","real data",2004-07-01,452
"2240","5102","Macrorregião Oeste","MT","real data","real data","real data",2004-08-01,472
"2241","5102","Macrorregião Oeste","MT","real data","real data","real data",2004-09-01,405
"2242","5102","Macrorregião Oeste","MT","real data","real data","real data",2004-10-01,406
"2243","5102","Macrorregião Oeste","MT","real data","real data","real data",2004-11-01,399
"2244","5102","Macrorregião Oeste","MT","real data","real data","real data",2004-12-01,399
"2245","5102","Macrorregião Oeste","MT","real data","real data","real data",2005-01-01,428
"2246","5102","Macrorregião Oeste","MT","real data","real data","real data",2005-02-01,409
"2247","5102","Macrorregião Oeste","MT","real data","real data","real data",2005-03-01,504
"2248","5102","Macrorregião Oeste","MT","real data","real data","real data",2005-04-01,488
"2249","5102","Macrorregião Oeste","MT","real data","real data","real data",2005-05-01,495
"2250","5102","Macrorregião Oeste","MT","real data","real data","real data",2005-06-01,521
"2251","5102","Macrorregião Oeste","MT","real data","real data","real data",2005-07-01,432
"2252","5102","Macrorregião Oeste","MT","real data","real data","real data",2005-08-01,458
"2253","5102","Macrorregião Oeste","MT","real data","real data","real data",2005-09-01,417
"2254","5102","Macrorregião Oeste","MT","real data","real data","real data",2005-10-01,455
"2255","5102","Macrorregião Oeste","MT","real data","real data","real data",2005-11-01,404
"2256","5102","Macrorregião Oeste","MT","real data","real data","real data",2005-12-01,400
"2257","5102","Macrorregião Oeste","MT","real data","real data","real data",2006-01-01,402
"2258","5102","Macrorregião Oeste","MT","real data","real data","real data",2006-02-01,412
"2259","5102","Macrorregião Oeste","MT","real data","real data","real data",2006-03-01,495
"2260","5102","Macrorregião Oeste","MT","real data","real data","real data",2006-04-01,515
